Geo_accession,CEL_file_names,title,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,characteristics_ch1,platform_id,contact_country,contact_institute,GSE_ID,GSE_filename,cell_line,disease,origin,Cellosaurus_ID,Cellline,Matching_Type,cell_line_Trimmed
GSM357907,GSM357907,Hotz-aza-1,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Hotz Cell line,Homo sapiens,Cell line: Hotz,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Hotz,,,,,,hotz
GSM357908,GSM357908,Hotz-aza-2,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Hotz Cell line,Homo sapiens,Cell line: Hotz,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Hotz,,,,,,hotz
GSM357909,GSM357909,Hotz-aza-3,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Hotz Cell line,Homo sapiens,Cell line: Hotz,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Hotz,,,,,,hotz
GSM357910,GSM357910,U1752-un-1,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,U1752 Cell line,Homo sapiens,Cell line: U1752,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,U1752,,,CVCL_0565,U1752,Cello Cell line Synonym,u1752
GSM357911,GSM357911,U1752-un-2,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,U1752 Cell line,Homo sapiens,Cell line: U1752,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,U1752,,,CVCL_0565,U1752,Cello Cell line Synonym,u1752
GSM357912,GSM357912,U1752-un-3,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,U1752 Cell line,Homo sapiens,Cell line: U1752,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,U1752,,,CVCL_0565,U1752,Cello Cell line Synonym,u1752
GSM357913,GSM357913,U1752-aza-1,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,U1752 Cell line,Homo sapiens,Cell line: U1752,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,U1752,,,CVCL_0565,U1752,Cello Cell line Synonym,u1752
GSM357914,GSM357914,U1752-aza-2,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,U1752 Cell line,Homo sapiens,Cell line: U1752,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,U1752,,,CVCL_0565,U1752,Cello Cell line Synonym,u1752
GSM357915,GSM357915,U1752-aza-3,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,U1752 Cell line,Homo sapiens,Cell line: U1752,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,U1752,,,CVCL_0565,U1752,Cello Cell line Synonym,u1752
GSM357916,GSM357916,Calu1-un-1,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu1 Cell line,Homo sapiens,Cell line: Calu1,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu1,,,CVCL_0608,Calu1,Cello Cell line Synonym,calu1
GSM357917,GSM357917,Calu1-un-2,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu1 Cell line,Homo sapiens,Cell line: Calu1,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu1,,,CVCL_0608,Calu1,Cello Cell line Synonym,calu1
GSM357918,GSM357918,Calu1-un-3,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu1 Cell line,Homo sapiens,Cell line: Calu1,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu1,,,CVCL_0608,Calu1,Cello Cell line Synonym,calu1
GSM357919,GSM357919,Calu1-aza-1,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu1 Cell line,Homo sapiens,Cell line: Calu1,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu1,,,CVCL_0608,Calu1,Cello Cell line Synonym,calu1
GSM357920,GSM357920,Calu1-aza-2,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu1 Cell line,Homo sapiens,Cell line: Calu1,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu1,,,CVCL_0608,Calu1,Cello Cell line Synonym,calu1
GSM357921,GSM357921,Calu1-aza-3,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu1 Cell line,Homo sapiens,Cell line: Calu1,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu1,,,CVCL_0608,Calu1,Cello Cell line Synonym,calu1
GSM357922,GSM357922,Calu6-un-1,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu6 Cell line,Homo sapiens,Cell line: Calu6,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu6,,,CVCL_0236,Calu6,Cello Cell line Synonym,calu6
GSM357923,GSM357923,Calu6-un-2,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu6 Cell line,Homo sapiens,Cell line: Calu6,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu6,,,CVCL_0236,Calu6,Cello Cell line Synonym,calu6
GSM357924,GSM357924,Calu6-un-3,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu6 Cell line,Homo sapiens,Cell line: Calu6,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu6,,,CVCL_0236,Calu6,Cello Cell line Synonym,calu6
GSM357925,GSM357925,Calu6-aza-1,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu6 Cell line,Homo sapiens,Cell line: Calu6,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu6,,,CVCL_0236,Calu6,Cello Cell line Synonym,calu6
GSM357926,GSM357926,Calu6-aza-2,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu6 Cell line,Homo sapiens,Cell line: Calu6,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu6,,,CVCL_0236,Calu6,Cello Cell line Synonym,calu6
GSM357927,GSM357927,Calu6-aza-3,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,Calu6 Cell line,Homo sapiens,Cell line: Calu6,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,Calu6,,,CVCL_0236,Calu6,Cello Cell line Synonym,calu6
GSM357928,GSM357928,SW2-un-3,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,SW2 Cell line,Homo sapiens,Cell line: SW2,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,SW2,,,CVCL_R777,SW2,Cello Cell line Name,sw2
GSM357929,GSM357929,SW2-un-4,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,SW2 Cell line,Homo sapiens,Cell line: SW2,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,SW2,,,CVCL_R777,SW2,Cello Cell line Name,sw2
GSM357930,GSM357930,SW2-un-5,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,SW2 Cell line,Homo sapiens,Cell line: SW2,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,SW2,,,CVCL_R777,SW2,Cello Cell line Name,sw2
GSM357931,GSM357931,SW2-aza-2,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,SW2 Cell line,Homo sapiens,Cell line: SW2,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,SW2,,,CVCL_R777,SW2,Cello Cell line Name,sw2
GSM357932,GSM357932,SW2-aza-3,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,SW2 Cell line,Homo sapiens,Cell line: SW2,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,SW2,,,CVCL_R777,SW2,Cello Cell line Name,sw2
GSM357933,GSM357933,SW2-aza-4,Public on Aug 01 2009,Jan 07 2009,Jan 07 2009,RNA,1.0,SW2 Cell line,Homo sapiens,Cell line: SW2,GPL570,Switzerland,ETH Zurich / University of Zurich,GSE14315,GSE14315_series_matrix.txt.gz,SW2,,,CVCL_R777,SW2,Cello Cell line Name,sw2
GSM385010,GSM385010,"human non-Hodgkins lymphoma cell line, A3_Kawakami_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: A3_Kawakami,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,A3_Kawakami,,,CVCL_1062,A3/Kawakami,Cello match alphanum,a3kawakami
GSM385011,GSM385011,"human non-Hodgkins lymphoma cell line, A3_Kawakami_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: A3_Kawakami,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,A3_Kawakami,,,CVCL_1062,A3/Kawakami,Cello match alphanum,a3kawakami
GSM385012,GSM385012,"human non-Hodgkins lymphoma cell line, A4_Fukada_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: A4_Fukada,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,A4_Fukada,,,,,,a4fukada
GSM385013,GSM385013,"human non-Hodgkins lymphoma cell line, BJAB",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: BJAB,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,BJAB,,,CVCL_5711,BJAB,Cello Cell line Name,bjab
GSM385014,GSM385014,"human non-Hodgkins lymphoma cell line, CI-1_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: CI-1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,CI-1,,,CVCL_1861,CI-1,Cello Cell line Synonym,ci1
GSM385015,GSM385015,"human non-Hodgkins lymphoma cell line, CI-1_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: CI-1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,CI-1,,,CVCL_1861,CI-1,Cello Cell line Synonym,ci1
GSM385016,GSM385016,"human non-Hodgkins lymphoma cell line, DB",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: DB,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,DB,,,CVCL_1168,DB,Cello Cell line Name,db
GSM385017,GSM385017,"human non-Hodgkins lymphoma cell line, DoHH2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: DoHH2,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,DoHH2,,,CVCL_1179,DoHH2,Cello Cell line Name,dohh2
GSM385018,GSM385018,"human non-Hodgkins lymphoma cell line, Farage",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: Farage,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,Farage,,,CVCL_3302,Farage,Cello Cell line Name,farage
GSM385019,GSM385019,"human non-Hodgkins lymphoma cell line, FarageX1_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: FarageX1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,FarageX1,,,,,,faragex1
GSM385020,GSM385020,"human non-Hodgkins lymphoma cell line, FarageX1_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: FarageX1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,FarageX1,,,,,,faragex1
GSM385021,GSM385021,"human non-Hodgkins lymphoma cell line, GRANTA-519",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: GRANTA-519,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,GRANTA-519,,,CVCL_1818,GRANTA-519,Cello Cell line Synonym,granta519
GSM385022,GSM385022,"human non-Hodgkins lymphoma cell line, HT",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: HT,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,HT,,,CVCL_1290,HT,Cello Cell line Name,ht
GSM385023,GSM385023,"human non-Hodgkins lymphoma cell line, Jeko1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: Jeko1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,Jeko1,,,CVCL_1865,Jeko1,Cello Cell line Synonym,jeko1
GSM385024,GSM385024,"human non-Hodgkins lymphoma cell line, KARPAS-1106P_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: KARPAS-1106P,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,KARPAS-1106P,,,CVCL_1821,KARPAS-1106P,Cello Cell line Synonym,karpas1106p
GSM385025,GSM385025,"human non-Hodgkins lymphoma cell line, KARPAS-1106P_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: KARPAS-1106P,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,KARPAS-1106P,,,CVCL_1821,KARPAS-1106P,Cello Cell line Synonym,karpas1106p
GSM385026,GSM385026,"human non-Hodgkins lymphoma cell line, Karpas-422",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: Karpas-422,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,Karpas-422,,,CVCL_1325,Karpas-422,Cello Cell line Name,karpas422
GSM385027,GSM385027,"human non-Hodgkins lymphoma cell line, MC116",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: MC116,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,MC116,,,CVCL_1399,MC116,Cello Cell line Name,mc116
GSM385028,GSM385028,"human non-Hodgkins lymphoma cell line, MHH-PREB-1_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: MHH-PREB-1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,MHH-PREB-1,,,CVCL_1413,MHH-PREB-1,Cello Cell line Name,mhhpreb1
GSM385029,GSM385029,"human non-Hodgkins lymphoma cell line, MHH-PREB-1_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: MHH-PREB-1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,MHH-PREB-1,,,CVCL_1413,MHH-PREB-1,Cello Cell line Name,mhhpreb1
GSM385030,GSM385030,"human non-Hodgkins lymphoma cell line, NU-DHL-1_rep3",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: NU-DHL-1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,NU-DHL-1,,,CVCL_1876,NU-DHL-1,Cello Cell line Name,nudhl1
GSM385031,GSM385031,"human non-Hodgkins lymphoma cell line, NU-DHL-1_rep4",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: NU-DHL-1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,NU-DHL-1,,,CVCL_1876,NU-DHL-1,Cello Cell line Name,nudhl1
GSM385032,GSM385032,"human non-Hodgkins lymphoma cell line, NU-DUL-1_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: NU-DUL-1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,NU-DUL-1,,,CVCL_1877,NU-DUL-1,Cello Cell line Name,nudul1
GSM385033,GSM385033,"human non-Hodgkins lymphoma cell line, NU-DUL-1_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: NU-DUL-1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,NU-DUL-1,,,CVCL_1877,NU-DUL-1,Cello Cell line Name,nudul1
GSM385034,GSM385034,"human non-Hodgkins lymphoma cell line, OCI-Ly19_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: OCI-Ly19,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,OCI-Ly19,,,CVCL_1878,OCI-Ly19,Cello Cell line Name,ocily19
GSM385035,GSM385035,"human non-Hodgkins lymphoma cell line, OCI-Ly19_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: OCI-Ly19,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,OCI-Ly19,,,CVCL_1878,OCI-Ly19,Cello Cell line Name,ocily19
GSM385036,GSM385036,"human non-Hodgkins lymphoma cell line, Pfeiffer",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: Pfeiffer,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,Pfeiffer,,,CVCL_3326,Pfeiffer,Cello Cell line Name,pfeiffer
GSM385037,GSM385037,"human non-Hodgkins lymphoma cell line, RC-K8_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: RC-K8,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,RC-K8,,,CVCL_1883,RC-K8,Cello Cell line Name,rck8
GSM385038,GSM385038,"human non-Hodgkins lymphoma cell line, RC-K8_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: RC-K8,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,RC-K8,,,CVCL_1883,RC-K8,Cello Cell line Name,rck8
GSM385039,GSM385039,"human non-Hodgkins lymphoma cell line, REC-1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: REC-1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,REC-1,,,CVCL_1884,REC-1,Cello Cell line Name,rec1
GSM385040,GSM385040,"human non-Hodgkins lymphoma cell line, RI_1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: RI_1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,RI_1,,,CVCL_1885,Ri-1,Cello match alphanum,ri1
GSM385041,GSM385041,"human non-Hodgkins lymphoma cell line, RL_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: RL,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,RL,,,CVCL_1660,RL,Cello Cell line Name,rl
GSM385042,GSM385042,"human non-Hodgkins lymphoma cell line, RL_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: RL,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,RL,,,CVCL_1660,RL,Cello Cell line Name,rl
GSM385043,GSM385043,"human non-Hodgkins lymphoma cell line, Ramos_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: Ramos,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,Ramos,,,CVCL_0597,Ramos,Cello Cell line Name,ramos
GSM385044,GSM385044,"human non-Hodgkins lymphoma cell line, Ramos_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: Ramos,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,Ramos,,,CVCL_0597,Ramos,Cello Cell line Name,ramos
GSM385045,GSM385045,"human non-Hodgkins lymphoma cell line, SCC-3_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SCC-3,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SCC-3,,,CVCL_1683,SCC-3,Cello Cell line Name,scc3
GSM385046,GSM385046,"human non-Hodgkins lymphoma cell line, SCC-3_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SCC-3,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SCC-3,,,CVCL_1683,SCC-3,Cello Cell line Name,scc3
GSM385047,GSM385047,"human non-Hodgkins lymphoma cell line, SR",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SR,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SR,,,CVCL_1711,SR,Cello Cell line Name,sr
GSM385048,GSM385048,"human non-Hodgkins lymphoma cell line, SU-DHL-10_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SU-DHL-10,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SU-DHL-10,,,CVCL_1889,SU-DHL-10,Cello Cell line Name,sudhl10
GSM385049,GSM385049,"human non-Hodgkins lymphoma cell line, SU-DHL-10_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SU-DHL-10,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SU-DHL-10,,,CVCL_1889,SU-DHL-10,Cello Cell line Name,sudhl10
GSM385050,GSM385050,"human non-Hodgkins lymphoma cell line, SU-DHL-16_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SU-DHL-16,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SU-DHL-16,,,CVCL_1890,SU-DHL-16,Cello Cell line Name,sudhl16
GSM385051,GSM385051,"human non-Hodgkins lymphoma cell line, SU-DHL-16_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SU-DHL-16,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SU-DHL-16,,,CVCL_1890,SU-DHL-16,Cello Cell line Name,sudhl16
GSM385052,GSM385052,"human non-Hodgkins lymphoma cell line, SU-DHL-1_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SU-DHL-1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SU-DHL-1,,,CVCL_0538,SU-DHL-1,Cello Cell line Name,sudhl1
GSM385053,GSM385053,"human non-Hodgkins lymphoma cell line, SU-DHL-1_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SU-DHL-1,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SU-DHL-1,,,CVCL_0538,SU-DHL-1,Cello Cell line Name,sudhl1
GSM385054,GSM385054,"human non-Hodgkins lymphoma cell line, SU-DHL-4_rep1",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SU-DHL-4,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SU-DHL-4,,,CVCL_0539,SU-DHL-4,Cello Cell line Name,sudhl4
GSM385055,GSM385055,"human non-Hodgkins lymphoma cell line, SU-DHL-4_rep2",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SU-DHL-4,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SU-DHL-4,,,CVCL_0539,SU-DHL-4,Cello Cell line Name,sudhl4
GSM385056,GSM385056,"human non-Hodgkins lymphoma cell line, SU-DHL-4_rep3",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SU-DHL-4,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SU-DHL-4,,,CVCL_0539,SU-DHL-4,Cello Cell line Name,sudhl4
GSM385057,GSM385057,"human non-Hodgkins lymphoma cell line, SU-DHL-4_rep4",Public on May 11 2009,Mar 20 2009,May 11 2009,RNA,1.0,human non-Hodgkins lymphoma cell line,Homo sapiens,cell line: SU-DHL-4,GPL570,USA,Genentech Inc,GSE15329,GSE15329_series_matrix.txt.gz,SU-DHL-4,,,CVCL_0539,SU-DHL-4,Cello Cell line Name,sudhl4
