gsm,platform,processing,value_def,has_abs_call,series,title,method
gsm1589696,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Her2, TUM057",RMA
gsm1589697,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Her2, TUM058_repA",RMA
gsm1589698,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Her2, TUM058_repB",RMA
gsm1589699,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Her2, TUM059",RMA
gsm1589700,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Her2, TUM060",RMA
gsm1589701,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Her2, TUM061",RMA
gsm1589702,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Her2, TUM062",RMA
gsm1589703,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Her2, TUM063",RMA
gsm1589704,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA TNBC, TUM064_repA",RMA
gsm1589705,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA TNBC, TUM064_repB",RMA
gsm1589706,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA TNBC, TUM065",RMA
gsm1589707,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Her2, TUM066",RMA
gsm1589708,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA TNBC, TUM067_repA",RMA
gsm1589709,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA TNBC, TUM067_repB",RMA
gsm1589710,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA TNBC, TUM068",RMA
gsm1589711,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA TNBC, TUM069",RMA
gsm1589712,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA TNBC, TUM070",RMA
gsm1589713,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA TNBC, TUM071",RMA
gsm1589714,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM072",RMA
gsm1589715,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM073",RMA
gsm1589716,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM074",RMA
gsm1589717,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM075",RMA
gsm1589718,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM076",RMA
gsm1589719,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM077",RMA
gsm1589720,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM078",RMA
gsm1589721,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM079",RMA
gsm1589722,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM080",RMA
gsm1589723,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM081",RMA
gsm1589724,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM082",RMA
gsm1589725,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM083",RMA
gsm1589726,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM084",RMA
gsm1589727,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM085",RMA
gsm1589728,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM086",RMA
gsm1589729,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM087",RMA
gsm1589730,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM088",RMA
gsm1589731,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM089",RMA
gsm1589732,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM090",RMA
gsm1589733,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM091",RMA
gsm1589734,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM092",RMA
gsm1589735,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM093",RMA
gsm1589736,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM094",RMA
gsm1589737,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM095",RMA
gsm1589738,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM096",RMA
gsm1589739,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM097",RMA
gsm1589740,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM098",RMA
gsm1589741,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM099",RMA
gsm1589742,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal A, TUM100",RMA
gsm1589743,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal B, TUM101",RMA
gsm1589744,GPL14877,Data were analyzed using standard AffyCDF or Brainarray HGU133Plus2_Hs_ENTREZG version 13 custom chipset definition file. Data were normalized using GC-RMA. Batch and hybridization effects were correc,log2 GCRMA signal from Brainarray Entrez V13 custom cdf,False,GSE65212; GSE65216,"BA Luminal B, TUM102",RMA
